,id,cast,title,type,description,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_score,tmdb_score
354,tm1144897,"['Engin Altan Düzyatan', 'Belçim Bilgin', 'Selim Erdoğan', 'Ayfer Dönmez', 'Yiğit Çakır', 'Erdem Baş', 'Yener Sezgin', 'Gülizar Nisa Uray', 'Ulrich Mertin', 'Andaç Haznedaroğlu']",My Father's Violin,MOVIE,"Through their shared grief and connection to music, an orphaned girl bonds with her emotionally aloof, successful violinist uncle.",2022.0,,112.0,"['drama', 'music']",['TR'],0.0,6.4,8.0
355,tm114504,"['Ajay Devgn', 'Amrita Rao', 'Sushant Singh', 'Akhilendra Mishra', 'D. Santosh', 'Raj Babbar', 'Farida Jalal', 'Mukesh Tiwari', 'Sitaram Panchal', 'Santosh Dhanoa', 'Swaroop Kumar', 'Rajkumar Santoshi']",The Legend of Bhagat Singh,MOVIE,"Born in British India, Bhagat Singh witnesses numerous atrocities during his childhood and grows up to become one of the most fearless freedom fighters in the country.",2002.0,,155.0,"['crime', 'drama', 'history', 'action']",['IN'],0.0,8.1,6.9
356,tm1146393,"['Guillermo Francella', 'Romina Fernandes', 'Peto Menahem', 'Martín Seefeld', 'Laurita Fernández', 'Nicolás Scarpino', 'Viviana Saccone', 'Pompeyo Audivert', 'Eugenia Guerty', 'Norman Briski', '""Horacio """"Chirola"""" Fernández""', 'Matías Santoianni', 'Carla Pandolfi', 'Graciela Pal', 'Andrés Ciavaglia', 'Juan Tupac Soler', 'Narella Clausen', 'Romina Pinto', 'Verónica Intile', 'Javier De Nevares', 'Diego Hodara', 'Verónica Lozano', 'María Belén Ludueña', 'Antonio Laje', 'Luis Novaresio', 'Marcelo Polino', 'Florencia Peña', 'Andy Kusnetzoff', ""María O'Donnell"", 'Marcos Carnevale']",All Hail,MOVIE,"After failing to predict a destructive hailstorm, a famous meteorologist flees to his hometown and soon finds himself on a journey of self-discovery.",2022.0,,118.0,"['drama', 'comedy']",['AR'],0.0,5.6,6.3
357,tm1146635,"['Daiki Tsuneta', 'Hayato Takahashi']",Daiki Tsuneta: Tokyo Chaotic,MOVIE,"""This documentary follows King Gnu frontman Daiki Tsuneta as he works with his musical collective millennium parade on their genre melding track """"2992"""".""",2021.0,,89.0,"['documentation', 'music']",['JP'],0.0,7.5,7.0
358,tm1147041,"['Shaffy Bello-Akinrimisi', 'Funke Akindele', 'Joke Silva', 'Kate Henshaw-Nuttal', 'Rahama Sadau', 'Mawuli Gavor', 'Beverly Naya', 'Falz', 'Beverly Osu', 'Broda Shaggi', 'Williams Uzor Arukwe', 'Zainab Balogun', 'Dakore Egbuson-Akande', 'Rachel Oniga', 'Chigul', 'Nedu Wazobia', 'Niyi Akinmolayan']",Chief Daddy 2: Going for Broke,MOVIE,"The Beecroft family are ready to spend all of Chief Daddy's inheritance, but not if the CEO of his company has anything to do with it.",2021.0,,112.0,['comedy'],['NG'],0.0,3.0,5.7
359,tm1147120,"['Henry Cavill', 'Anya Chalotra', 'Joey Batey']","The Witcher Bestiary Season 1, Part 2",MOVIE,"Basilisks, dragons and more beasts haunt the Continent. Explore the mythologies of the mysterious monsters Geralt hunts to earn the coins tossed his way.",2020.0,,10.0,['documentation'],['US'],0.0,0.0,4.8
360,tm1147172,"['Henry Cavill', 'Anya Chalotra', 'Freya Allan', 'Lauren Schmidt Hissrich', 'Mecia Simson', 'Mimi Ndiweni', 'Tom Canton', 'Wilson Radjou-Pujalte', 'Jeremy Crawford', 'MyAnna Buring', 'Anna Shaffer', 'Royce Pierreson', 'Basil Eidenbenz', 'Paul Bullion', 'Yasen Atour', 'Kim Bodnia']",The Characters of the Continent,MOVIE,"With the cast and creator as your guides, explore the world of Elves, Dwarves, Mages and Witchers with behind-the-scenes footage, interviews and more.",2021.0,,9.0,['documentation'],['US'],0.0,6.6,0.0
361,tm1147890,['Paolo Sorrentino'],The Hand of God: Through the Eyes of Sorrentino,MOVIE,"Director Paolo Sorrentino returns to Naples, his hometown, and reflects on his youth in an exclusive tour of the locations of “The Hand of God”.",2021.0,,8.0,['documentation'],['IT'],0.0,7.1,6.4
362,tm1149814,"['Nqobile Khumalo', ""S'Thandiwe Kgoroge"", 'Fezile Makhanya', 'Thandeka Nodada', 'Sorusha Naidoo', 'Robert Hobbs']",Uncovered,MOVIE,"The journalist Aluta finds herself unfolding a government conspiracy involving her father figure Frank Drake, a corrupt mine magnate.",2019.0,,95.0,"['crime', 'thriller', 'action']",['ZA'],0.0,4.6,0.0
363,tm1150256,"['Ava Michelle', 'Griffin Gluck', 'Sabrina Carpenter', 'Clara Wilsey', 'Angela Kinsey', 'Rico Paris', 'Anjelika Washington', 'Luke Eisner', 'Steve Zahn', 'Jan Luis Castellanos', 'Johanna Liauw', 'Chris Wylde', 'Rachael Thompson', 'Emily Ting']",Tall Girl 2,MOVIE,"""After Jodi Kreyman gains popularity, her miscommunications start causing rifts with those around her and now she really needs to """"stand tall"""".""",2022.0,,97.0,"['comedy', 'romance', 'drama', 'family']",['US'],0.0,4.7,5.8
364,tm1150385,"['Shimon Yehuda Hayut', 'Kristoffer Kumar', 'Pernilla Sjöholm', 'Erlend Ofte Arntsen', 'Cecilie Fjellhøy', 'Ayleen Charlotte', 'Natalie Remøe Hansen', 'Felicity Morris']",The Tinder Swindler,MOVIE,"Posing as a wealthy, jet-setting diamond mogul, an Israeli conman wooed women online then conned them out of millions of dollars. Now some victims plan for payback.",2022.0,,114.0,"['documentation', 'crime']",['GB'],0.0,7.2,7.061
365,tm1150727,"['Kapil Sharma', 'Saahil Chhabria']",Kapil Sharma: I'm Not Done Yet,MOVIE,"From the liquid courage behind his tweets to the sobering realities of making it in Mumbai, Kapil's pouring his heart out — with a heavy glug of humor.",2022.0,R,54.0,['comedy'],['IN'],0.0,6.9,7.8
366,tm1150800,"['Lemogang Tsipa', 'Thabo Rametsi', 'Thabiso Masoti', 'Bahle Mashinini', 'Israel Makoe', 'Nqobile Sipamla', 'Ncibijana Madlala', 'Jeanique Fourie', 'Liza van Deventer', 'Zondwa Njokweni', 'Linda Sebezo', 'Paballo Koza', 'Khumbulani Khuzwayo', 'Carlo Radebe', 'Eduard Horn', 'Marnitz van Deventer', 'Tiaan Slabbert', 'Wihann Marais', 'Lucky Koza', 'Jaco Muller', 'Abigail Kubheka', 'Andile Mngadi', 'Charlie Bouguenon', 'Paballo Mithakathi', 'Dirk Stolz', 'Mnyamezeli Nconjwa', 'Kamogelo Aphane', 'Elizabeth Serunye', 'Sebababatso Moloi', 'Lehlohonolo Makoko', 'Rory Downing', 'Kalenga Kahil', 'Luthuli Methula', 'Kabelo Hutamo', 'Sihle Ngxabi', 'Mzukisi Mcetywa', 'Sisonkwe Msweli', 'Nerina de Jager']",Amandla,MOVIE,"Amandla is an anti-apartheid resistance slogan and means power. Apartheid in South Africa is still in full force when, in 1987, the two brothers Impi and Nkosana grew up on a farm as the sons of servants. The white owners are liberal people who aren't too particular about racial segregation. Black Africans have it relatively good there. Even a tender love bond develops between Impi and the blond daughter Elizabeth. But they have to be on their guard when neighboring farmers come to visit. When three racist upstart Boers arrive on the farm one day, tragic incidents occur with terrible consequences. The two Zulu boys are now on their own. Several years after surviving this childhood tragedy, the now grown brothers each find themselves on the opposing sides of the law. One is a gangster, the other is a police officer. A heinous gang crime tests their loyalty to one another.",2022.0,,106.0,"['drama', 'crime']","['CA', 'ZA']",0.0,5.5,6.8
367,tm1150872,"['Aziz Ansari', 'Phil Hanley', 'Aziz Ansari']",Aziz Ansari: Nightclub Comedian,MOVIE,"After another year of lockdowns, Aziz takes the stage to skewer pandemic life, quarantines, vaccine cards, celebrity side-gigs, smartphones and more.",2022.0,R,29.0,['comedy'],['US'],0.0,7.0,6.7
368,tm1151272,"['Vijay', 'Pooja Hegde', 'Selvaraghavan', 'Shine Tom Chacko', 'Yogi Babu', 'Redin Kingsley', 'VTV Ganesh', 'Shaji Chen', 'Aparna Das', 'Sathish Krishnan', 'Lilliput', 'Ankur Vikal', 'Pawan Chopra', 'Prudhviraj', 'Sunil Reddy', 'Shiva Aravind', 'Sujatha Babu Ramesh', 'Subbalakshmi', 'Cell Murugan', 'Anirudh Ravichander', 'Bjorn Surrao', 'Jani Master', 'Nelson Dilipkumar', 'Nelson Dilipkumar']",Beast,MOVIE,"A former RAW officer, who is among the hostages in a mall taken over by terrorists, has to foil their plans and prevent the government from releasing a dreaded terrorist, who he had helped put in prison at great personal cost.",2022.0,,162.0,"['thriller', 'action', 'comedy', 'crime']",['IN'],0.0,5.2,6.3
369,tm1152224,"['Demet Özdemir', 'Şükrü Özyıldız', 'Özgür Ozan', 'Atakan Çelik', 'Doğukan Polat', 'Hande Yılmaz', 'Yasemin Yazici', 'Deniz Baydar', 'Cemal Günbas', 'Emre Kabakuşak']",Love Tactics,MOVIE,"An ad executive and a fashion designer-blogger don't believe in love, so they place a bet to make the other fall head over heels - with unusual tactics.",2022.0,,97.0,"['comedy', 'romance']",['TR'],0.0,5.2,6.9
370,tm1152323,"['Patricia Williams', 'Robert Townsend']",Ms. Pat: Y'all Wanna Hear Something Crazy?,MOVIE,"Ms. Pat finds laughter in the absurdities of parenting, pet lovers and very unfortunate lip trends as she unpacks a painful past with humor and honesty.",2022.0,R,54.0,['comedy'],['US'],0.0,5.9,7.0
371,tm11556,"['Sharon Stone', 'Gene Hackman', 'Russell Crowe', 'Leonardo DiCaprio', 'Tobin Bell', 'Roberts Blossom', 'Kevin Conway', 'Keith David', 'Lance Henriksen', 'Pat Hingle', 'Gary Sinise', 'Mark Boone Junior', 'Olivia Burnette', 'Fay Masterson', 'Raynor Scheine', 'Woody Strode', 'Scott Spiegel', 'Jonothon Gill', 'Sven-Ole Thorsen', 'Lennie Loftin', 'Stacy Linn Ramsower', 'Jerry Swindall', 'Matthew Gold', 'Arturo Gastelum', 'David Cornell', 'Josef Rainer', 'Tony Lee Boggs', 'Scott Ryder', 'Timothy Patrick Quill', 'Solomon Abrams', 'Butch Molina', 'Oliver Dear', 'Mick Garris', 'Greg Goossen', 'John Cameron', 'Ruben Angelo', 'James Cotner', 'Sam Raimi']",The Quick and the Dead,MOVIE,"A mysterious woman comes to compete in a quick-draw elimination tournament, in a town taken over by a notorious gunman.",1995.0,R,107.0,"['action', 'thriller', 'western', 'romance']","['JP', 'US']",0.0,6.5,6.5
372,tm1158704,"['Tyler Perry', 'Cassi Davis', 'David Mann', 'Tamela Mann', ""Brendan O'Carroll"", 'Jennifer Gibney', 'Brandon Black', 'Isha Blaaker', 'Gabrielle Dennis', 'Amani Atkinson', 'Geneva Maccarone', 'Candace Neolani Maxwell', 'Tyler Perry']",Tyler Perry's A Madea Homecoming,MOVIE,Madea's back - hallelujer! And she's not putting up with any nonsense as family drama erupts at her great-grandson's college graduation celebration.,2022.0,R,105.0,"['comedy', 'drama', 'romance']",['US'],0.0,5.6,6.7
373,tm1159298,"['Jasmine Cephas Jones', 'Genesis White', 'Lance Gross', 'Hebru Brantley']",Erax,MOVIE,Monstrous creatures leap from a magical storybook and unleash mayhem and mischief for Auntie Opal and her tween niece Nina in this spooky short film.,2022.0,PG,13.0,['thriller'],[],0.0,0.0,5.0
374,tm1159300,"['Elena Heuzé', 'Nia Sondaya', 'Bethany Curry', 'Hilary Ward', 'Ryan Michael Harrison', 'Zack Duhame', 'Khalid Ghajji', 'Josh Fried', 'Chad Guerrero']",Heart Shot,MOVIE,Teenagers Nikki and Sam are in love and planning their future together — until Nikki's dangerous past returns to threaten everything.,2022.0,PG-13,18.0,['romance'],[],0.0,0.0,5.4
375,tm1159301,"['Knox Gibson', 'Hanneke Talbot', 'Justin Mader', 'Nathaniel McParland', 'Tyler Hutchings', 'Noah Lamanna', 'Luke Marty', 'Dan MacDonald', 'Todd Campbell', 'Ashley Eakin']",Forgive Us Our Trespasses,MOVIE,"In 1939 Germany, a disabled farm boy is pursued by Nazi soldiers after Hitler enacts Aktion T4; a program to euthanize people with disabilities.",2022.0,PG-13,13.0,"['war', 'drama']",['US'],0.0,6.5,6.3
376,tm115973,"['Kartikeya Gummakonda', 'Anagha L. K.', 'Adithya Menon', 'Shivaji Raja', 'Sai Kumar', 'Mahesh Vitta', 'Mahesh Achanta', 'Manju Bhargavi', 'Kaumudi Nemani', 'Hema', 'Arjun Jandyala']",Guna 369,MOVIE,"Guna is a happy-go-lucky guy who believes the solution to solving issues is not through violence but through compromise.When he is framed for a crime he didn't commit by someone close to him, Guna is left with no choice and forced to the extremes to prove his innocence.",2019.0,,146.0,"['romance', 'action', 'drama']",['IN'],0.0,6.7,5.0
377,tm1159947,"['Mo Gilligan', 'Chris Howe']",Mo Gilligan: There's Mo to Life,MOVIE,"Mo Gilligan breaks down his days as a broke teenager, working in retail, relationship dynamics, annoying talk show producers and more in this special.",2022.0,,65.0,['comedy'],[],0.0,5.8,6.2
378,tm1160424,"['Mario Maurer', 'Pimchanok Luevisadpaibul', 'Michael S. New', 'David Asavanond', 'Sahajak Boonthanakit', 'Stephan Zlotescu']",AI Love You,MOVIE,"A modern love story set in the near future where an AI building is powered by human feelings. Due to a software glitch, it falls in love with a real girl, escapes the building into the body of a real man, and tries to win her affections.",2022.0,PG-13,95.0,"['scifi', 'comedy', 'romance', 'drama']",['TH'],0.0,4.4,5.828
379,tm1160484,"['Agam Darshi', 'Stephen Lobo', 'Huse Madhavji', 'Kim Coates', 'Sandy Sidhu', 'Agam Darshi']",Donkeyhead,MOVIE,"Mona, a failed writer, carves out a life of isolation while caring for her ailing Sikh father but when he has a debilitating stroke her three successful siblings show up on her doorstep determined to take control of the situation.",2022.0,,106.0,['drama'],[],0.0,6.1,5.0
380,tm1160938,"['Eve', 'ano', 'Hanon', 'Yuichiro Saeki', 'Hibiki Yoshizaki', 'Nobutaka Yoda', 'Waboku']",Adam by Eve: A Live in Animation,MOVIE,"Anime, live action and music by cutting-edge artist Eve — all weave together into this dreamlike sonic experience inspired by the story of Adam and Eve.",2022.0,PG-13,58.0,"['drama', 'animation', 'music']",['JP'],0.0,6.1,6.3
381,tm1161223,"['Alan Lee', 'James Adomian', 'Trevor Devall', 'Elyse Willis', 'James Bowman', 'Mike Hollingsworth']",Cat Burglar,MOVIE,"In this edgy, over-the-top, interactive trivia toon, answer correctly to help Rowdy the Cat evade Peanut the Security Pup to steal some prized paintings.",2022.0,PG-13,12.0,"['animation', 'comedy']","['IE', 'GB']",0.0,6.9,5.9
382,tm1161601,"['Chicco Jerikho', 'Rio Dewanto', 'Yayan Ruhian', 'Hana Malasan', 'Aghniny Haque', 'Ruth Marini', 'Muzakki Ramdhan', 'Yayu A.W. Unru', 'Arswendi Nasution', 'Luna Maya', 'Reza Hilman', 'Ari Lesmana', 'Fariz Alfarazi', 'Ricky Saldian', 'Aufa Assegaf', 'Angga Dwimas Sasongko']",Ben & Jody,MOVIE,Two best friends band together with a group of villages to fight back against treacherous illegal loggers attempting to take away their land.,2022.0,,114.0,"['action', 'thriller', 'drama', 'fantasy']",['ID'],0.0,5.4,5.7
383,tm116324,"['Johnny Knoxville', 'Bam Margera', 'Steve-O', 'Chris Pontius', 'Ryan Dunn', 'Jason Acuña', 'Preston Lacy', 'Dave England', 'Ehren McGhehey', 'Brandon DiCamillo', 'April Margera', 'Phil Margera', 'Jess Margera', 'Chris Raab', 'Rake Yohn', 'Loomis Fall', 'Rick Kosick', 'Manny Puig', 'Stephanie Hodge', ""Jason 'J2' Rasmus"", 'Dorothy Barnett', 'Tony Hawk', 'Mat Hoffman', 'Eric Esch', 'Henry Rollins', 'Eric Koston', 'Clyde Singleton', 'Rip Taylor', 'Spike Jonze', 'Jeff Tremaine', 'Trip Taylor', 'Michelle Klepper', 'Greg Iguchi', 'Dimitry Elyashkevich', 'Sean Cliver', 'Mike Kassak', 'Jack Polick', 'Jason Fijal', 'Gene LeBell', 'Cory Nastazio', 'Scott Silveira', 'David A. Kipper', 'Lance Bangs', 'Brad Bartlett', 'Naoko Kumagai', 'Jeff Tremaine']",Jackass: The Movie,MOVIE,"Johnny Knoxville and his band of maniacs perform a variety of stunts and gross-out gags on the big screen for the first time. They wander around Japan in panda outfits, wreak havoc on a once civilized golf course, they even do stunts involving LIVE alligators, and so on.",2002.0,R,88.0,"['comedy', 'documentation', 'action']",['US'],0.0,6.6,6.3
384,tm1164320,"['Jane Campion', 'Thomas Savage', 'Jesse Plemons', 'Kirsten Dunst', 'Benedict Cumberbatch', 'Thomasin McKenzie', 'Kodi Smit-McPhee', 'Prisca Bouchet', 'Nick Mayow']",Behind the Scenes With Jane Campion,MOVIE,"""Get a rare glimpse into the creative process of Academy Award-winning filmmaker Jane Campion as she shares her memories of making """"The Power of the Dog.""""""",2022.0,,17.0,['documentation'],['US'],0.0,0.0,7.0
385,tm116488,"['Woody Harrelson', 'Juliette Lewis', 'Robert Downey Jr.', 'Tommy Lee Jones', 'Tom Sizemore', 'Rodney Dangerfield', 'Edie McClurg', 'Jared Harris', 'Russell Means', 'Maria Pitillo', 'Sean Stone', 'Everett Quinton', 'O-Lan Jones', 'Pruitt Taylor Vince', 'Steven Wright', 'Lanny Flaherty', 'Richard Lineback', 'Kirk Baltz', 'Ed White', 'Terrylene', 'Josh Richman', 'Melinda Renna', 'Dale Dye', 'Edward Conna', 'Evan Handler', 'Matthew Faber', 'Jamie Harrold', 'Saemi Nakamura', 'Keiko Seiko', 'Salvator Xuereb', 'Natalie Karp', 'Emmanuel Xuereb', 'Balthazar Getty', 'Phil Neilson', 'Red West', 'Jeremiah Bitsui', 'Lorraine Farris', 'Glen Chin', 'Peter Crombie', 'John M. Watson Sr.', 'Joe Grifasi', 'Douglas Crosby', 'Carl Ciarfalio', 'Marshall Bell', 'Jim Carrane', 'Robert Swan', 'Louis Lombardi', 'Paul Dillon', 'David Pasquesi', 'James Gammon', 'Arliss Howard', 'Mark Harmon', 'Cory Everson', 'Adrien Brody', 'Oliver Stone']",Natural Born Killers,MOVIE,Two victims of traumatized childhoods become lovers and serial murderers irresponsibly glorified by the mass media.,1994.0,R,118.0,"['thriller', 'drama', 'crime', 'action']",['US'],0.0,7.3,7.1
386,tm1165118,"['İpek Filiz Yazıcı', 'Mert Ramazan Demir', 'Ferit Aktuğ', 'Mekin Sezer', 'Kerem Alp Kabul', 'Enes Külahçı', 'Elif Çakman', 'Cemile Çigdem Canyurt', 'Eda Akalın', 'Nilsu Yılmaz', 'İlker Aksum', 'Dolunay Soysert', 'Onur Bilgetay']",UFO,MOVIE,"When aspiring musician and student Deniz falls for a rough-hewn motorbike racer, tragedy and family opposition obstruct their path to love.",2022.0,,109.0,"['drama', 'romance', 'documentation']",['TR'],0.0,4.7,5.9
387,tm1165179,"['Ai Leng Ong', 'Chew Kin-Wah', 'Harith Iskander', 'Erra Fazira', 'Teddy Chan']",Kongsi Raya,MOVIE,"Jack - a Chinese chef-manager who is in-line to take over his family`s restaurant and Sharifah, a TV programme producer for her celebrity chef father Rahim - are crazy in love. But both their fathers are against their relationship and it all escalates in intensity until the two families challenge each other in a televised cooking competition. Jack and Sharifah must find a solution before all of that gets out of hand.",2022.0,,102.0,['comedy'],['MY'],0.0,7.0,0.0
388,tm1165219,"['Ali Wong', 'Nahnatchka Khan']",Ali Wong: Don Wong,MOVIE,"Comedian, writer and actress Ali Wong returns to Netflix for her third original comedy special, Don Wong. Just in time for Valentine's Day, Ali reveals her wildest fantasies, the challenges of monogamy, and how she really feels about single people. Filmed at The Count Basie Theater in New Jersey.",2022.0,R,59.0,['comedy'],['US'],0.0,6.5,6.9
389,tm1165244,"['Sonia Mietielica', 'Jakub Sasak', 'Bitamina', 'Sonia Bohosiewicz', 'Jakub Czachor', 'Sebastian Dela', 'Karol Dziuba', 'Wojciech Gąssowski', 'Waleria Gorobets', 'Jakub Kuzia', 'Grzegorz Małecki', 'Marta Ojrzyńska', 'Ilona Ostrowska', 'Marcin Perchuć', 'Włodzimierz Press', 'Kornelia Strzelecka', 'Agnieszka Żulewska', 'Kristoffer Rus']",Into the Wind,MOVIE,"She graduated from a prestigious high school in Warsaw and entered medicine in London. He works as a kitesurfing instructor at the seaside, thanks to which he combines earning money and passion. They will meet in Hel. The unusual charm of the boy makes the girl exceed her limits and enter a completely unknown world of kitesurfing, music and fun. The feeling that arises between them does not please her family or his friends. Is Ania and Michal's relationship strong enough to overcome adversities and become more than just a holiday love?",2022.0,,108.0,"['comedy', 'drama', 'romance', 'sport']",['PL'],0.0,5.2,5.237
